,,,,duracao_vitimacao,,,,,,,relacao_vitimima_com_agressor,,,,,,idade_vitima,,,,,,,,idade_agressor,,,,,,,sexo_vitima,,sexo_agressor,,estado_civil_vitima,,,,,,estado_civil_agressor,,,,,,tipo_familia_vitima,,,,,,,atividade_economica_agressor,,,,,,
2014,Alter do Chão,24,24,1,2,5,2,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,1,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,5,3,1,10,2,1,2,3,0,2,2,3,10,1,2,0,4,8,0,2,0,0,0
2014,Arronches,13,13,1,1,3,1,1,1,0,4,2,1,1,1,3,1,1,1,2,2,1,1,1,0,0,1,2,1,1,1,11,2,2,11,5,1,1,3,2,0,5,1,1,1,2,0,1,1,2,6,1,1,0,2,4,0,1,0,0,0
2014,Avis,24,24,1,2,5,2,2,1,0,8,4,3,2,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,5,3,1,10,2,2,2,3,0,2,2,3,11,1,2,0,4,8,0,2,0,0,0
2014,Campo Maior,33,33,2,3,6,3,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,29,5,4,29,12,3,2,7,4,1,14,3,2,3,5,0,2,2,4,15,2,2,0,6,12,0,3,0,0,0
2014,Castelo de Vide,31,31,1,3,6,2,3,1,0,10,5,3,3,3,7,2,2,2,4,5,3,2,3,0,1,3,5,3,2,2,27,4,4,27,11,3,2,7,4,1,13,2,2,3,4,0,2,2,4,14,2,2,0,6,11,0,2,0,0,0
2014,Crato,13,13,1,1,3,1,1,1,0,4,2,1,1,1,3,1,1,1,2,2,1,1,1,0,0,1,2,1,1,1,12,2,2,11,5,1,1,3,2,0,5,1,1,1,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2014,Elvas,39,39,2,3,7,3,4,2,0,13,6,4,4,3,8,2,2,2,5,6,4,2,4,0,1,3,6,4,2,2,33,5,5,33,14,3,2,8,5,1,16,3,2,4,5,0,3,3,5,17,2,3,0,7,13,0,3,0,0,1
2014,Fronteira,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,Gavião,36,36,2,3,7,3,4,2,0,12,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,31,5,5,31,13,3,2,8,4,1,15,3,2,4,5,0,3,2,5,16,2,3,0,7,13,0,3,0,0,0
2014,Marvão,34,34,2,3,7,3,3,2,0,11,6,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,29,5,4,29,12,3,2,7,4,1,14,3,2,3,5,0,2,2,5,15,2,2,0,6,12,0,3,0,0,0
2014,Monforte,10,10,0,1,2,1,1,0,0,3,2,1,1,1,2,1,1,1,1,2,1,1,1,0,0,1,1,1,1,0,9,1,1,9,4,1,1,2,1,0,4,1,1,1,1,0,1,1,1,4,1,1,0,2,4,0,1,0,0,0
2014,Nisa,26,26,1,2,5,2,2,1,0,9,4,3,3,2,5,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,22,4,3,22,9,2,1,6,3,1,10,2,2,3,4,0,2,2,3,11,2,2,0,5,9,0,2,0,0,0
2014,Ponte de Sor,41,41,2,3,8,3,4,2,0,14,7,5,4,3,9,3,2,3,5,7,4,2,4,0,1,4,6,5,2,2,35,6,5,35,15,4,2,9,5,1,17,3,3,4,6,0,3,3,5,18,2,3,0,7,14,1,3,0,0,1
2014,Portalegre,33,33,2,3,6,3,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,28,5,4,28,12,3,2,7,4,1,13,2,2,3,5,0,2,2,4,14,2,2,0,6,11,0,2,0,0,0
2014,Sousel,13,13,1,1,3,1,1,1,0,4,2,1,1,1,3,1,1,1,2,2,1,1,1,0,0,1,2,1,1,1,11,2,2,11,5,1,1,3,2,0,5,1,1,1,2,0,1,1,2,6,1,1,0,2,5,0,1,0,0,0
2014,Alandroal,9,9,0,1,2,1,1,0,0,3,1,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,1,1,1,4,1,1,0,2,3,0,1,0,0,0
2014,Arraiolos,22,22,1,2,4,2,2,1,0,7,4,2,2,2,5,1,1,1,3,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,3,1,9,2,1,2,3,0,2,1,3,9,1,2,0,4,8,0,2,0,0,0
2014,Borba,24,24,1,2,5,2,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,1,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,5,3,1,10,2,1,2,3,0,2,2,3,10,1,2,0,4,8,0,2,0,0,0
2014,Estremoz,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,5,3,1,10,2,2,3,4,0,2,2,3,11,2,2,0,5,9,0,2,0,0,0
2014,Évora,33,33,2,3,6,3,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,28,5,4,28,12,3,2,7,4,1,13,2,2,3,5,0,2,2,4,14,2,2,0,6,11,0,2,0,0,0
2014,Montemor-o-Novo,31,31,1,3,6,2,3,1,0,10,5,3,3,3,7,2,2,2,4,5,3,2,3,0,1,3,5,3,2,1,26,4,4,26,11,3,2,7,4,1,13,2,2,3,4,0,2,2,4,13,2,2,0,6,11,0,2,0,0,0
2014,Mora,28,28,1,2,5,2,3,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,3,0,1,2,4,3,2,1,24,4,4,24,10,2,2,6,3,1,11,2,2,3,4,0,2,2,4,12,2,2,0,5,10,0,2,0,0,0
2014,Mourão,22,22,1,2,4,2,2,1,0,7,3,2,2,2,5,1,1,1,3,3,2,1,2,0,1,2,3,2,1,1,19,3,3,18,8,2,1,5,3,1,9,2,1,2,3,0,2,1,3,9,1,2,0,4,7,0,2,0,0,0
2014,Portel,28,28,1,2,5,2,3,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,3,0,1,2,4,3,2,1,24,4,4,24,10,2,2,6,3,1,11,2,2,3,4,0,2,2,4,12,2,2,0,5,10,0,2,0,0,0
2014,Redondo,31,31,1,3,6,2,3,1,0,10,5,3,3,3,7,2,2,2,4,5,3,2,3,0,1,3,5,3,2,2,27,4,4,27,11,3,2,7,4,1,13,2,2,3,4,0,2,2,4,14,2,2,0,6,11,0,2,0,0,0
2014,Reguengos de Monsaraz,19,19,1,2,4,1,2,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,3,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0
2014,Vendas Novas,41,41,2,3,8,3,4,2,0,13,7,4,4,3,9,3,2,3,5,6,4,2,4,0,1,4,6,4,2,2,35,6,5,35,14,3,2,9,5,1,16,3,3,4,6,0,3,3,5,18,2,3,0,7,14,1,3,0,0,1
2014,Viana do Alentejo,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,22,3,3,22,9,2,1,5,3,1,10,2,2,3,4,0,2,2,3,11,2,2,0,5,9,0,2,0,0,0
2014,Vila Viçosa,23,23,1,2,4,2,2,1,0,8,4,3,2,2,5,1,1,1,3,4,2,1,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,5,3,1,9,2,1,2,3,0,2,2,3,10,1,2,0,4,8,0,2,0,0,0
2014,Albufeira,31,31,1,3,6,2,3,1,0,10,5,3,3,3,6,2,2,2,4,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,4,1,12,2,2,3,4,0,2,2,4,13,2,2,0,6,11,0,2,0,0,0
2014,Alcoutim,35,35,2,3,7,3,3,2,0,12,6,4,4,3,7,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,30,5,5,30,13,3,2,8,4,1,14,3,2,4,5,0,3,2,5,15,2,3,0,6,12,0,3,0,0,0
2014,Aljezur,22,22,1,2,4,2,2,1,0,7,4,2,2,2,5,1,1,1,3,3,2,1,2,0,1,2,3,2,1,1,19,3,3,19,8,2,1,5,3,1,9,2,1,2,3,0,2,1,3,9,1,2,0,4,8,0,2,0,0,0
2014,Castro Marim,19,19,1,2,4,1,2,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,3,0,1,1,3,8,1,1,0,3,7,0,1,0,0,0
2014,Faro,7,7,0,1,1,1,1,0,0,2,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,6,1,1,6,2,1,0,1,1,0,3,1,0,1,1,0,0,0,1,3,0,0,0,1,2,0,1,0,0,0
2014,Lagoa,27,27,1,2,5,2,3,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,23,4,3,23,9,2,2,6,3,1,11,2,2,3,4,0,2,2,4,12,2,2,0,5,9,0,2,0,0,0
2014,Lagos,20,20,1,2,4,1,2,1,0,7,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,17,3,3,17,7,2,1,4,2,1,8,1,1,2,3,0,1,1,3,9,1,1,0,4,7,0,1,0,0,0
2014,Loulé,28,28,1,2,5,2,3,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,3,0,1,2,4,3,2,1,24,4,4,24,10,2,2,6,3,1,11,2,2,3,4,0,2,2,4,12,2,2,0,5,10,0,2,0,0,0
2014,Monchique,36,36,2,3,7,3,3,2,0,12,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,31,5,5,31,13,3,2,8,4,1,15,3,2,4,5,0,3,2,5,16,2,3,0,6,12,0,3,0,0,0
2014,Olhão,14,14,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,6,1,1,1,2,0,1,1,2,6,1,1,0,3,5,0,1,0,0,0
2014,Portimão,40,40,2,3,8,3,4,2,0,13,6,4,4,3,8,2,2,3,5,6,4,2,4,0,1,3,6,4,2,2,34,5,5,34,14,3,2,9,5,1,16,3,2,4,6,0,3,3,5,17,2,3,0,7,14,1,3,0,0,1
2014,São Brás de Alportel,26,26,1,2,5,2,3,1,0,9,4,3,3,2,6,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,23,4,3,23,9,2,2,6,3,1,11,2,2,3,4,0,2,2,4,11,2,2,0,5,9,0,2,0,0,0
2014,Silves,34,34,2,3,7,3,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,29,5,4,29,12,3,2,7,4,1,14,3,2,3,5,0,2,2,5,15,2,2,0,6,12,0,3,0,0,0
2014,Tavira,35,35,2,3,7,3,3,2,0,12,6,4,4,3,7,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,30,5,5,30,13,3,2,8,4,1,14,3,2,4,5,0,3,2,5,15,2,3,0,6,12,0,3,0,0,0
2014,Vila do Bispo,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2014,Vila Real de Santo António,21,21,1,2,4,2,2,1,0,7,3,2,2,2,4,1,1,1,3,3,2,1,2,0,1,2,3,2,1,1,18,3,3,18,8,2,1,5,3,1,9,2,1,2,3,0,2,1,3,9,1,2,0,4,7,0,2,0,0,0
2014,Vila do Porto,18,18,1,1,3,1,2,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,4,2,1,7,1,1,2,3,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0
2014,Lagoa [R.A.A.],19,19,1,2,4,1,2,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,3,0,1,1,3,8,1,1,0,3,7,0,1,0,0,0
2014,Nordeste,32,32,1,3,6,2,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,28,4,4,28,11,3,2,7,4,1,13,2,2,3,5,0,2,2,4,14,2,2,0,6,11,0,2,0,0,0
2014,Ponta Delgada,36,36,2,3,7,3,3,2,0,12,6,4,4,3,8,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,31,5,5,31,13,3,2,8,4,1,15,3,2,4,5,0,3,2,5,16,2,3,0,7,12,0,3,0,0,0
2014,Povoação,16,16,1,1,3,1,2,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,14,2,2,14,6,1,1,3,2,1,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2014,Ribeira Grande,33,33,2,3,6,3,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,28,5,4,28,12,3,2,7,4,1,13,2,2,3,5,0,2,2,4,14,2,2,0,6,11,0,2,0,0,0
2014,Vila Franca do Campo,40,40,2,3,8,3,4,2,0,13,6,4,4,3,8,2,2,3,5,6,4,2,4,0,1,3,6,4,2,2,34,5,5,34,14,3,2,9,5,1,16,3,2,4,6,0,3,3,5,17,2,3,0,7,14,1,3,0,0,1
2014,Angra do Heroísmo,18,18,1,1,3,1,2,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,15,2,2,15,6,2,1,4,2,1,7,1,1,2,3,0,1,1,2,8,1,1,0,3,6,0,1,0,0,0
2014,Vila da Praia da Vitória,25,25,1,2,5,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,5,3,1,10,2,2,3,4,0,2,2,3,11,2,2,0,5,9,0,2,0,0,0
2014,Santa Cruz da Graciosa,15,15,1,1,3,1,1,1,0,5,2,2,2,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,1,6,1,1,2,2,0,1,1,2,7,1,1,0,3,5,0,1,0,0,0
2014,Calheta [R.A.A.],15,15,1,1,3,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,6,1,1,1,2,0,1,1,2,6,1,1,0,3,5,0,1,0,0,0
2014,Velas,35,35,2,3,7,3,3,2,0,12,6,4,4,3,7,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,30,5,4,30,12,3,2,8,4,1,14,3,2,4,5,0,2,2,5,15,2,2,0,6,12,0,3,0,0,0
2014,Lajes do Pico,17,17,1,1,3,1,2,1,0,6,3,2,2,1,4,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,15,2,2,15,6,1,1,4,2,1,7,1,1,2,2,0,1,1,2,7,1,1,0,3,6,0,1,0,0,0
2014,Madalena,50,50,2,4,10,4,5,2,0,17,8,5,5,4,10,3,3,3,6,8,5,3,5,0,2,4,7,5,3,2,43,7,6,43,18,4,3,11,6,2,20,4,3,5,7,0,4,3,7,22,3,4,0,9,17,1,4,0,0,1
2014,São Roque do Pico,13,13,1,1,2,1,1,1,0,4,2,1,1,1,3,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,2,0,5,1,1,1,2,0,1,1,2,5,1,1,0,2,4,0,1,0,0,0
2014,Horta,34,34,2,3,7,3,3,1,0,11,5,4,3,3,7,2,2,2,4,5,4,2,3,0,1,3,5,4,2,2,29,5,4,29,12,3,2,7,4,1,14,3,2,3,5,0,2,2,5,15,2,2,0,6,12,0,3,0,0,0
2014,Lajes das Flores,28,28,1,2,5,2,3,1,0,9,5,3,3,2,6,2,1,2,3,4,3,2,3,0,1,2,4,3,2,1,24,4,4,24,10,2,2,6,3,1,12,2,2,3,4,0,2,2,4,12,2,2,0,5,10,0,2,0,0,0
2014,Santa Cruz das Flores,4,4,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0
2014,Corvo,49,49,2,4,9,4,5,2,0,16,8,5,5,4,10,3,3,3,6,8,5,3,5,0,2,4,7,5,3,2,42,7,6,42,17,4,3,11,6,2,20,4,3,5,7,0,3,3,6,21,3,3,0,9,17,1,4,0,0,1
2014,Calheta [R.A.M.],31,31,1,3,6,2,3,1,0,10,5,3,3,3,6,2,2,2,4,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,7,4,1,12,2,2,3,4,0,2,2,4,13,2,2,0,6,11,0,2,0,0,0
2014,Câmara de Lobos,26,26,1,2,5,2,3,1,0,9,4,3,3,2,5,2,1,2,3,4,3,2,2,0,1,2,4,3,2,1,22,4,3,22,9,2,1,6,3,1,11,2,2,3,4,0,2,2,3,11,2,2,0,5,9,0,2,0,0,0
2014,Funchal,24,24,1,2,5,2,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,1,2,0,1,2,4,3,1,1,21,3,3,21,9,2,1,5,3,1,10,2,1,2,3,0,2,2,3,10,1,2,0,4,8,0,2,0,0,0
2014,Machico,24,24,1,2,5,2,2,1,0,8,4,3,2,2,5,1,1,2,3,4,3,1,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,5,3,1,10,2,1,2,3,0,2,2,3,10,1,2,0,4,8,0,2,0,0,0
2014,Ponta do Sol,19,19,1,2,4,1,2,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,7,2,1,4,2,1,8,1,1,2,3,0,1,1,3,8,1,1,0,3,7,0,1,0,0,0
2014,Porto Moniz,30,30,1,2,6,2,3,1,0,10,5,3,3,3,6,2,2,2,4,5,3,2,3,0,1,3,4,3,2,1,26,4,4,26,11,3,2,6,4,1,12,2,2,3,4,0,2,2,4,13,2,2,0,5,10,0,2,0,0,0
2014,Ribeira Brava,41,41,2,3,8,3,4,2,0,14,7,4,4,3,9,3,2,3,5,6,4,2,4,0,1,4,6,4,2,2,35,6,5,35,14,3,2,9,5,1,16,3,3,4,6,0,3,3,5,18,2,3,0,7,14,1,3,0,0,1
2014,Santa Cruz,23,23,1,2,4,2,2,1,0,8,4,3,2,2,5,1,1,1,3,4,2,1,2,0,1,2,3,3,1,1,20,3,3,20,8,2,1,5,3,1,9,2,1,2,3,0,2,2,3,10,1,2,0,4,8,0,2,0,0,0
2014,Santana,9,9,0,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,8,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,1,1,1,4,1,1,0,2,3,0,1,0,0,0
2014,São Vicente,26,26,1,2,5,2,2,1,0,9,4,3,3,2,5,2,1,2,3,4,3,2,2,0,1,2,4,3,1,1,22,4,3,22,9,2,1,6,3,1,10,2,2,3,4,0,2,2,3,11,2,2,0,5,9,0,2,0,0,0
2014,Porto Santo,23,23,1,2,4,2,2,1,0,8,4,2,2,2,5,1,1,1,3,4,2,1,2,0,1,2,3,3,1,1,19,3,3,19,8,2,1,5,3,1,9,2,1,2,3,0,2,2,3,10,1,2,0,4,8,0,2,0,0,0
2015,Arcos de Valdevez,43,43,2,3,7,3,4,2,0,14,7,5,4,4,9,3,2,3,5,7,5,3,4,0,2,4,6,5,3,2,37,6,5,37,14,3,2,9,5,1,16,3,2,4,6,0,3,3,5,18,3,3,0,11,21,1,5,0,1,1
2015,Caminha,35,35,1,2,6,2,3,1,0,12,6,4,4,3,7,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,30,5,4,30,11,3,2,7,4,1,13,3,2,4,5,0,2,3,4,14,2,2,0,9,17,1,4,0,0,1
2015,Melgaço,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2015,Monção,38,38,2,2,6,2,3,1,0,13,6,4,4,3,8,2,2,2,5,7,4,3,4,0,1,3,6,4,2,2,32,5,5,32,12,3,2,8,4,1,14,3,2,4,5,0,2,3,4,16,2,2,0,10,18,1,4,0,0,1
2015,Paredes de Coura,33,33,1,2,6,2,3,1,0,11,5,4,3,3,7,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,29,5,4,29,11,3,2,7,4,1,12,2,2,3,5,0,2,3,4,14,2,2,0,9,16,1,4,0,0,1
2015,Ponte da Barca,12,12,0,1,2,1,1,0,0,4,2,1,1,1,2,1,1,1,1,2,1,1,1,0,0,1,2,1,1,1,10,2,1,10,4,1,1,3,1,0,4,1,1,1,2,0,1,1,1,5,1,1,0,3,6,0,1,0,0,0
2015,Ponte de Lima,27,27,1,2,5,2,2,1,0,9,4,3,3,2,6,2,1,2,3,5,3,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,6,3,1,10,2,1,3,4,0,2,2,3,11,2,2,0,7,13,1,3,0,0,1
2015,Valença,37,37,2,2,6,2,3,1,0,12,6,4,4,3,8,2,2,2,5,6,4,3,4,0,1,3,5,4,2,2,32,5,5,32,12,3,2,8,4,1,13,3,2,4,5,0,2,3,4,15,2,2,0,10,18,1,4,0,0,1
2015,Viana do Castelo,16,16,1,1,3,1,1,1,0,5,3,2,2,1,3,1,1,1,2,3,2,1,2,0,1,1,2,2,1,1,13,2,2,13,5,1,1,3,2,0,6,1,1,2,2,0,1,1,2,6,1,1,0,4,8,0,2,0,0,0
2015,Vila Nova de Cerveira,19,19,1,1,3,1,2,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,6,1,1,4,2,1,7,1,1,2,3,0,1,1,2,8,1,1,0,5,9,0,2,0,0,0
2015,Amares,27,27,1,2,4,2,2,1,0,9,4,3,3,2,6,2,1,2,3,5,3,2,3,0,1,2,4,3,2,1,23,4,3,23,9,2,1,6,3,1,10,2,1,3,4,0,2,2,3,11,2,2,0,7,13,1,3,0,0,1
2015,Barcelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Braga,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Esposende,33,33,1,2,5,2,3,1,0,11,5,4,3,3,7,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,28,4,4,28,11,3,2,7,4,1,12,2,2,3,4,0,2,3,4,13,2,2,0,9,16,1,4,0,0,1
2015,Terras de Bouro,36,36,1,2,6,2,3,1,0,12,6,4,4,3,8,2,2,2,4,6,4,2,4,0,1,3,5,4,2,2,31,5,5,31,12,3,2,8,4,1,13,3,2,4,5,0,2,3,4,15,2,2,0,10,18,1,4,0,0,1
2015,Vila Verde,13,13,1,1,2,1,1,0,0,4,2,1,1,1,3,1,1,1,2,2,2,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,1,0,5,1,1,1,2,0,1,1,1,5,1,1,0,3,6,0,1,0,0,0
2015,Cabeceiras de Basto,21,21,1,1,3,1,2,1,0,7,3,2,2,2,4,1,1,1,3,4,2,1,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,4,2,1,7,1,1,2,3,0,1,2,2,8,1,1,0,5,10,0,2,0,0,0
2015,Fafe,24,24,1,2,4,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,2,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,9,2,1,3,3,0,1,2,3,10,1,2,0,6,12,0,3,0,0,1
2015,Guimarães,33,33,1,2,6,2,3,1,0,11,5,4,3,3,7,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,28,5,4,28,11,3,2,7,4,1,12,2,2,3,5,0,2,3,4,14,2,2,0,9,16,1,4,0,0,1
2015,Mondim de Basto,15,15,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,3,2,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,5,1,1,2,2,0,1,1,2,6,1,1,0,4,7,0,2,0,0,0
2015,Póvoa de Lanhoso,41,41,2,3,7,3,3,2,0,14,7,4,4,3,9,2,2,3,5,7,5,3,4,0,1,4,6,5,2,2,35,6,5,35,13,3,2,9,5,1,15,3,2,4,6,0,2,3,5,17,2,3,0,11,20,1,5,0,1,1
2015,Vieira do Minho,22,22,1,1,4,1,2,1,0,7,3,2,2,2,5,1,1,1,3,4,3,1,2,0,1,2,3,2,1,1,18,3,3,18,7,2,1,5,2,1,8,2,1,2,3,0,1,2,2,9,1,1,0,6,10,0,2,0,0,0
2015,Vila Nova de Famalicão,25,25,1,2,4,2,2,1,0,8,4,3,3,2,5,2,1,2,3,4,3,2,2,0,1,2,4,3,1,1,21,3,3,21,8,2,1,5,3,1,9,2,1,3,3,0,2,2,3,10,1,2,0,7,12,0,3,0,0,1
2015,Vizela,34,34,1,2,6,2,3,1,0,11,6,4,3,3,7,2,2,2,4,6,4,2,3,0,1,3,5,4,2,2,30,5,4,30,11,3,2,7,4,1,12,2,2,4,5,0,2,3,4,14,2,2,0,9,17,1,4,0,0,1
2015,Arouca,12,12,1,1,2,1,1,0,0,4,2,1,1,1,3,1,1,1,2,2,1,1,1,0,0,1,2,1,1,1,11,2,2,11,4,1,1,3,1,0,4,1,1,1,2,0,1,1,1,5,1,1,0,3,6,0,1,0,0,0
2015,Espinho,30,30,1,2,5,2,3,1,0,10,5,3,3,3,6,2,1,2,4,5,4,2,3,0,1,3,4,3,2,1,26,4,4,26,10,2,2,7,3,1,11,2,2,3,4,0,2,2,4,13,2,2,0,8,15,1,3,0,0,1
2015,Gondomar,23,23,1,1,4,1,2,1,0,8,4,3,2,2,5,1,1,1,3,4,3,2,2,0,1,2,3,3,1,1,20,3,3,20,7,2,1,5,3,1,8,2,1,2,3,0,1,2,3,9,1,1,0,6,11,0,3,0,0,1
2015,Maia,14,14,1,1,2,1,1,1,0,5,2,2,1,1,3,1,1,1,2,2,2,1,1,0,1,1,2,2,1,1,12,2,2,12,5,1,1,3,2,0,5,1,1,1,2,0,1,1,2,6,1,1,0,4,7,0,2,0,0,0
2015,Matosinhos,10,10,0,1,2,1,1,0,0,3,2,1,1,1,2,1,0,1,1,2,1,1,1,0,0,1,1,1,1,0,9,1,1,8,3,1,1,2,1,0,4,1,1,1,1,0,1,1,1,4,1,1,0,3,5,0,1,0,0,0
2015,Oliveira de Azeméis,19,19,1,1,3,1,2,1,0,6,3,2,2,2,4,1,1,1,2,3,2,1,2,0,1,2,3,2,1,1,16,3,2,16,6,1,1,4,2,1,7,1,1,2,3,0,1,1,2,8,1,1,0,5,9,0,2,0,0,0
2015,Paredes,22,22,1,1,4,1,2,1,0,7,3,2,2,2,5,1,1,1,3,4,3,1,2,0,1,2,3,2,1,1,19,3,3,19,7,2,1,5,2,1,8,2,1,2,3,0,1,2,2,9,1,1,0,6,10,0,2,0,0,0
